Purchased_price,Product_Quantity,Sales_Revenue,Sales_Price,Product_Type_Low Fat,Product_Type_Regular,Product_Category_Baking Goods,Product_Category_Breads,Product_Category_Breakfast,Product_Category_Canned,Product_Category_Dairy,Product_Category_Frozen Foods,Product_Category_Fruits and Vegetables,Product_Category_Hard Drinks,Product_Category_Health and Hygiene,Product_Category_Household,Product_Category_Meat,Product_Category_Others,Product_Category_Seafood,Product_Category_Snack Foods,Product_Category_Soft Drinks,Product_Category_Starchy Foods,Store_Location_Tier_Tier 2,Store_Location_Tier_Tier 3,Store_Location_Tier_Tier1,Store_Type_Grocery Store,Store_Type_Supermarket Type1,Store_Type_Supermarket Type2,Store_Type_Supermarket Type3
0.0,0.9528462192013594,0.40634098997088325,0.9285714285714288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.9063231850117096,0.5994052676295667,0.7824867896042274,0.7142857142857135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.4049180327868852,0.2731520815632965,0.3227650167151947,0.8214285714285712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.730679156908665,0.5892098555649957,0.550846543729106,0.8928571428571423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.7423887587822013,0.11767204757858962,0.09144829073654698,0.39285714285714324,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.39297423887587823,0.35046728971962615,0.365361803084223,0.7142857142857135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6018735362997657,0.5981308411214954,0.18990617923002265,0.2142857142857144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.3634660421545667,0.2990654205607477,0.2693842337970452,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.5526932084309133,0.6321155480033985,0.22560120780761353,0.6071428571428568,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7845433255269321,0.6648258283772303,0.754664078507495,0.17857142857142794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.0,0.6928632115548004,0.0888601315647579,0.6785714285714279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
0.0,0.5943075615972813,0.4952011215356411,0.4285714285714288,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.28360655737704915,0.5501274426508072,0.4343793809985981,0.8928571428571423,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.5288870008496177,0.5265825514935836,0.6071428571428568,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.29531615925058546,0.2723024638912489,0.10158524749272081,0.4285714285714288,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.9765807962529274,0.3644859813084112,0.2411301628383479,0.6428571428571423,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.4166276346604215,0.0356839422259983,0.10622236600884288,0.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.9227166276346603,0.11214953271028036,0.09522268952873936,0.6785714285714279,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.45901639344262296,0.3525913338997451,0.200798015744635,0.39285714285714324,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.37595581988105353,0.0733311765340235,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.5690866510538641,0.9112149532710281,0.19389625795319745,0.8571428571428568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.40983606557377045,0.6627017841971113,0.6026097271648874,0.7857142857142856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.5033984706881903,0.7011754556238542,0.5714285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.40983606557377045,0.6644010195412065,0.20726841367410762,0.7857142857142856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3892271662763466,0.627017841971113,0.625471799849024,0.6428571428571423,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.7845433255269321,0.03101104502973659,0.10255580718214172,0.8571428571428568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.9250585480093676,0.7672047578589635,0.5104065566699019,0.7142857142857135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.8009367681498829,0.46601529311809686,0.3584600452927855,0.5357142857142856,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.4918032786885246,0.5590484282073067,0.2850210287932708,0.14285714285714235,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.0,0.8237043330501275,0.10438908659549229,0.8214285714285712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0.6627634660421545,0.04205607476635512,0.12595707969373449,0.6785714285714279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.6229508196721312,0.8538657604078165,0.10762428556022863,0.8214285714285712,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.383177570093458,0.6580394694273698,0.9285714285714288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.35128805620608894,0.8819031435853866,0.9568640138035157,0.35714285714285676,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.3505854800936768,0.3292268479184367,0.40612531003990077,0.7142857142857135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.5456674473067915,0.8309260832625318,0.17933786261188397,0.8214285714285712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.40281030444964866,0.6741716227697536,0.48614256443437937,0.5714285714285712,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.82903981264637,0.2697536108751062,0.13512347676048744,0.5714285714285712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6627634660421545,0.21622769753610876,0.1785829828534455,0.35714285714285676,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.4159250585480094,0.5110450297366186,0.11786908228189368,0.5714285714285712,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.6323185011709601,0.5471537807986406,0.22732664725547289,0.4642857142857144,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.36791569086651055,0.6669498725573492,0.14860347244688882,0.7857142857142856,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.3388758782201405,0.35896346644010196,0.3133829397174593,0.10714285714285676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3756440281030444,0.5229396771452846,0.22150328911894748,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7775175644028103,0.6206457094307561,0.42790898306912545,0.8928571428571423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.8243559718969555,0.5488530161427357,0.25320823897336353,0.4642857142857144,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9953161592505854,0.6231945624468989,0.08012509435996981,0.6785714285714279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.648711943793911,0.5522514868309261,0.2850210287932708,0.4642857142857144,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6393442622950819,0.705607476635514,0.4427908983069126,0.75,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.34496487119437935,0.8271028037383177,0.5077105575326216,0.6428571428571423,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8594847775175644,0.8160577740016992,0.5758654157230669,0.3214285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.2559718969555035,0.4294817332200509,0.03688126819799418,0.9285714285714288,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6557377049180327,0.5229396771452846,0.39469427369783244,0.7857142857142856,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.6557377049180327,0.09898045879354289,0.2100722527768791,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.2765807962529274,0.8113848768054376,0.5314353499406881,0.39285714285714324,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.34051522248243554,0.3517417162276975,0.41852690607139004,0.7857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.2882903981264637,0.7778249787595581,0.44300657823789497,0.6071428571428568,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.5690866510538641,0.397196261682243,0.27671735145044757,0.7857142857142856,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5901639344262295,0.12914188615123195,0.09468348970128329,0.7142857142857135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.6791569086651054,0.5662701784197112,0.3378626118839642,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0.5526932084309133,0.5093457943925234,0.2147093712930012,0.03571428571428559,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.613583138173302,0.6257434154630417,0.6373341960530573,0.6785714285714279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.26932084309133486,0.34536958368734066,0.2169740105683166,0.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.5316159250585479,0.2909940526762957,0.1583090693410978,0.3214285714285712,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0.6557377049180327,0.42013593882752764,0.12056508141917394,0.6071428571428568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.30562060889929743,0.22769753610875104,0.35608756605197883,0.5714285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.48243559718969553,0.30798640611724726,0.2635608756605198,0.5357142857142856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.27072599531615926,0.9910790144435004,0.7630755958158094,0.8571428571428568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
0.765807962529274,0.0790144435004248,0.07009597756928718,0.7142857142857135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.4918032786885246,0.025913338997451157,0.0819583737733204,0.3214285714285712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6838407494145199,0.881053525913339,0.9676480103526368,0.17857142857142794,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
0.24637002341920372,0.5539507221750213,0.5249649520112154,0.5357142857142856,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7072599531615924,0.8976210705182668,0.661706028254071,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.6393442622950819,0.0603228547153781,0.12088860131564758,0.5714285714285712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.44496487119437933,0.006372132540356845,0.015960314892699237,0.5357142857142856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.6463700234192037,0.9078164825828376,0.9096301089183652,0.6428571428571423,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.8056206088992973,0.5488530161427357,0.5921492505122399,0.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.29601873536299766,0.037383177570093434,0.17890650274991912,0.7142857142857135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.22857142857142854,0.09090909090909088,0.3175886983716165,0.75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.7423887587822013,0.024638912489379772,0.03742046802545023,0.6785714285714279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.5925058548009368,0.5526762956669499,0.384233797045185,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.9718969555035128,0.39379779099405265,0.47320176857543406,0.7142857142857135,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.42154566744730676,0.20518266779949024,0.261619756281678,0.6785714285714279,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.5700934579439252,0.7668499946080017,0.6071428571428568,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.5904842820730671,0.550846543729106,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0.3536299765807962,0.5131690739167375,0.41604658686509216,0.6428571428571423,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6088992974238876,0.059048428207306713,0.09252669039145908,0.8214285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.6856414613423959,0.36579316294618786,0.7857142857142856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.370858113848768,0.013695675617383803,0.7857142857142856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
0.5761124121779859,0.26125743415463043,0.30691254178798666,0.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.0,0.33305012744265083,0.33042165426507064,0.17857142857142794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0.0,0.2060322854715378,0.03353822926776663,0.7142857142857135,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.882903981264637,0.6826677994902294,0.5205435134260757,0.8214285714285712,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.6604215456674473,0.8394222599830077,0.5167691146338834,0.7857142857142856,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.3702576112412178,0.9239592183517418,0.6026097271648874,0.6428571428571423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.5690866510538641,0.5607476635514018,0.15227003127358998,0.5357142857142856,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4730679156908665,0.1864910790144435,0.08120349401488193,0.7857142857142856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.5118946474086661,0.0439987059204141,0.7857142857142856,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.8009367681498829,0.34367034834324556,0.2825407095869729,0.4285714285714288,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.5526932084309133,0.4014443500424809,0.2985010244796722,0.7142857142857135,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0.0,0.042905692438402726,0.0010783996549121105,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.4049180327868852,0.2752761257434154,0.025665911786908226,0.6071428571428568,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.5995316159250585,0.8258283772302464,0.7962903051871023,0.6071428571428568,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0.3573770491803278,0.2714528462192014,0.22409144829073654,0.17857142857142794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0.765807962529274,0.6954120645709431,0.40795858945325136,0.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0.8243559718969555,0.050127442650807125,0.15744634961716814,0.7142857142857135,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.37353629976580793,0.22812234494477485,0.16963226571767498,0.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.7353629976580796,0.6253186066270178,0.40202739135123483,0.7857142857142856,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.42084309133489456,0.413338997451147,0.22570904777310474,0.6785714285714279,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.9531615925058547,0.9715378079864061,0.33344117329882456,0.14285714285714235,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.30866510538641684,0.2302463891248938,0.30691254178798666,0.3214285714285712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.9297423887587822,0.9881053525913339,0.938639059635501,0.17857142857142794,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.7892271662763466,0.25446049277824984,0.3317157338509652,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0.36463700234192037,0.30458793542905693,0.11366332362773646,0.8571428571428568,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.36651053864168615,0.941376380628717,0.9804809662460909,0.6785714285714279,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0.0,0.29524214103653357,0.3386174916424027,0.3214285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,0.6750212404418012,0.08724253208238973,0.17857142857142794,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0.2932084309133489,0.508071367884452,0.3615874042920306,0.5357142857142856,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0.6088992974238876,0.06287170773152079,0.08497789280707431,0.35714285714285676,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0.9484777517564402,0.8101104502973662,0.8948560336460694,0.8214285714285712,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.40725995316159247,0.27187765505522515,0.19486681764261835,0.5714285714285712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0.0,0.6057774001699235,0.6207268413674107,0.7857142857142856,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
